status,Short name,Next,Parent,Contest ID,Full name,Date,Location,Venue,Web,Scoreboard,Frozen SB,Standings,Rankings,ICPC standings,Any
,norway-2001,nordic-2002,nwerc-2001,n/a,,2001-09-29,,,https://web.archive.org/web/20151023235214/http://heim.ifi.uio.no/~db/nm-i-programmering/nm2001/,https://web.archive.org/web/20070706233520/http://heim.ifi.uio.no/~db/nm-i-programmering/nm2001/resultater.html,,,,,
,norway-2000,norway-2001,nwerc-2000,n/a,,2000-10-21,,,https://web.archive.org/web/20011006203937/http://www.ifi.uio.no/~db/nm-i-programmering/nm2000/,https://web.archive.org/web/20011122180630/http://www.ifi.uio.no/~db/nm-i-programmering/nm2000/status.shtml,,,,,
,bergen-2021,-,n/a,n/a,2021 Bergen Open,,,,https://web.archive.org/web/20250429150635/https://contest.ii.uib.no/bgopen/2021/,https://bergen-open21.kattis.com/contests/bergen-open21/standings,,,,,Yes
,bergen-2019,bergen-2021,n/a,n/a,2019 Bergen Open,,,,https://web.archive.org/web/20241008203222/https://contest.ii.uib.no/bgopen/2019/,https://bergen-open19.kattis.com/contests/bergen-open19/standings,,,,,Yes
,bergen-2018,bergen-2019,n/a,n/a,2018 Bergen Open,,,,https://web.archive.org/web/20250330054423/https://contest.ii.uib.no/bgopen/2018/,https://bergen-open18.kattis.com/contests/bergen-open18/standings,,,,,Yes
,kth-2022,-,n/a,n/a,2022 KTH Challenge,,,,,https://kthchallenge22.kattis.com/contests/kthchallenge22/standings,,,,,Yes
,kth-2021,kth-2022,n/a,n/a,,,,,,https://kthchallenge21.kattis.com/contests/rezs4f/standings,,,,,Yes
,kth-2020,kth-2021,n/a,n/a,,,,,,https://kthchallenge20.kattis.com/contests/vx2g48/standings,,,,,Yes
,kth-2019,kth-2020,n/a,n/a,,,,,,https://kthchallenge19.kattis.com/contests/oky2p8/standings,,,,,Yes
,kth-2018,kth-2019,n/a,n/a,,,,,,https://kthchallenge18.kattis.com/contests/kthchallenge18/standings,,,,,Yes
,kth-2017,kth-2018,n/a,n/a,,,,,,https://kthchallenge17.kattis.com/contests/dyf9q8/standings,,,,,Yes
,kth-2016,kth-2017,n/a,n/a,,,,,,https://kthchallenge16.kattis.com/contests/s6ksft/standings,,,,,Yes
,kth-2015,kth-2016,n/a,n/a,,,,,,https://kthchallenge15.kattis.com/contests/kth2015/standings,,,,,Yes
,kth-2014,kth-2015,n/a,n/a,,,,,,https://kthchallenge14.kattis.com/contests/fbmwtxaqtuus/standings,,,,,Yes
,kth-2013,kth-2014,n/a,n/a,,,,,,https://web.archive.org/web/20180224070712/http://challenge.csc.kth.se/2013/results.html,,,,,Yes
,kth-2012,kth-2013,n/a,n/a,,,,,,https://web.archive.org/web/20130924020800/http://challenge.csc.kth.se/2012/results.html,,,,,Yes
,kth-2011,kth-2012,n/a,n/a,,,,,,https://web.archive.org/web/20170605113657/http://challenge.csc.kth.se/2011/results.html,,,,,Yes
,nada-2004,kth-2011,n/a,n/a,,2004-02-14,,,https://web.archive.org/web/20040626202643/http://www.nada.kth.se:80/theory/projects/contest/2004-02/NadaOpen/,https://web.archive.org/web/20040626202643/http://www.nada.kth.se:80/theory/projects/contest/2004-02/NadaOpen/,,,,,Yes
future,bapc-2026,-,nwerc-2026,9585,2026 ICPC Benelux Algorithm Programming Contest,,,,,,,,,,
,bapc-2025,bapc-2026,nwerc-2025,9372,2025 ICPC Benelux Algorithm Programming Contest,,,,https://2025.bapc.eu/,https://2025.bapc.eu/main/scoreboard/,,,,,Yes
,bapc-2024,bapc-2025,nwerc-2024,9008,2024 ICPC Benelux Algorithm Programming Contest,2024-10-26,,,https://2024.bapc.eu/,https://2024.bapc.eu/scoreboard/index.html,,,,,Yes
,bapc-2023,bapc-2024,nwerc-2023,7598,2023 ICPC Benelux Algorithm Programming Contest,2023-10-28,,,https://2023.bapc.eu/,https://2023.bapc.eu/static/scoreboard/index.html,,,,,Yes
,bapc-2022,bapc-2023,nwerc-2022,5406,2022 ICPC Benelux Algorithm Programming Contest,2022-10-22,,,https://web.archive.org/web/20241212073154/https://2022.bapc.eu/,https://web.archive.org/web/20241212073154/https://2022.bapc.eu/,,,,,Yes
,bapc-2021,bapc-2022,nwerc-2021,4929,2021 ICPC Benelux Algorithm Programming Contest,2021-10-30,,,https://web.archive.org/web/20241204024511/https://2021.bapc.eu/,https://web.archive.org/web/20240805024858/https://2021.bapc.eu/BAPC21.html,,,,,Yes
,bapc-2020,bapc-2021,nwerc-2020,4511,2020 Benelux Algorithm Programming Contest,2020-12-12,,,https://2020.bapc.eu/,https://2020.bapc.eu/scoreboard,,,,,Yes
,bapc-2019,bapc-2020,nwerc-2019,4150,2019 Benelux Algorithm Programming Contest,2019-10-19,,,https://2019.bapc.eu/,https://2019.bapc.eu/results.html,,,,,Yes
,bapc-2018,bapc-2019,nwerc-2018,3658,2018 Benelux Algorithm Programming Contest,2018-10-27,,,https://2018.bapc.eu/,https://2018.bapc.eu/results.html,,,,,Yes
,bapc-2017,bapc-2018,nwerc-2017,3278,2017 Benelux Algorithm Programming Contest,2017-10-07,,,https://2017.bapc.eu/,https://2017.bapc.eu/scoreboard/,,,,,Yes
,bapc-2016,bapc-2017,nwerc-2016,3116,2016 Benelux Algorithm Programming Contest,2016-10-22,,,https://2016.bapc.eu/,https://2016.bapc.eu/en/results/index.html,,,,,Yes
,bapc-2015,bapc-2016,nwerc-2015,2781,2015 Benelux Algorithm Programming Contest,2015-10-24,,,https://web.archive.org/web/20161018185706/http://2015.bapc.eu/,http://web.archive.org/web/20200928234741/https://2015.bapc.eu/results/bapc/public/,,,,,Yes
,bapc-2014,bapc-2015,nwerc-2014,2691,2014 Benelux Algorithm Programming Contest,2014-10-19,,,https://web.archive.org/web/20241114053912/https://2014.bapc.eu/,https://web.archive.org/web/20241014213557/https://2014.bapc.eu/scoreboards/bapc/,,,,,Yes
,bapc-2013,bapc-2014,nwerc-2013,2021,2013 Benelux Algorithm Programming Contest,2013-10-26,,,https://web.archive.org/web/20260209001756/https://2013.bapc.eu/,https://web.archive.org/web/20240529173034/https://2013.bapc.eu/Scoreboard.html,,,,,Yes
,bapc-2012,bapc-2013,nwerc-2012,1343,2012 Benelux Algorithm Programming Contest,2012-10-27,,,https://web.archive.org/web/20250623144827/http://2012.bapc.eu/,https://web.archive.org/web/20121204212250/http://www.a-eskwadraat.nl/Vereniging/Commissies/escapade/BAPC2012.html,,,,,Yes
,bapc-2011,bapc-2012,nwerc-2011,790,2011 Benelux Algorithm Programming Contest,2011-10-15,,,https://web.archive.org/web/20210304025052/http://2011.bapc.eu/,https://web.archive.org/web/20111219130118/http://bapc.eu/scoreboard/,,,,,Yes
,bapc-2010,bapc-2011,nwerc-2010,616,2010 Benelux Algorithm Programming Contest,2010-10-23,,,,https://web.archive.org/web/20101026091256/http://www.bapc.eu/scoreboard/,,,,,Yes
,bapc-2009,bapc-2010,nwerc-2009,541,2009 Benelux Algorithm Programming Contest,2009-10-17,,,https://web.archive.org/web/20120827164059/http://bapc.fmf.nl/,,,,,,
,bapc-2008,bapc-2009,nwerc-2008,51,2008 Benelux Algorithm Programming Contest,2008-10-25,,,https://2008.bapc.eu/,https://2008.bapc.eu/score.html,,,,,Yes
,bapc-2007,bapc-2008,nwerc-2007,1242,2007 Benelux Algorithm Programming Contest,2007-10-27,,,,https://web.archive.org/web/20071231183534/http://www.bapc.nl/scoreboard.html,,https://web.archive.org/web/20071117021320/http://www.bapc.nl/?p=standings,,,Yes
,bapc-2006,bapc-2007,nwerc-2006,1088,2006 Benelux Algorithm Programming Contest,2006-10-21,,,,,,,,,
,bapc-2005,bapc-2006,nwerc-2005,n/a,,,,,https://2005.bapc.eu/,https://2005.bapc.eu/results.shtml.html,,,,,Yes
future,bapc-prelims-2026,-,bapc-2026,9586,2026 ICPC BAPC Preliminaries,,,,,,,,,,
,bapc-prelims-2025,bapc-prelims-2026,bapc-2025,9373,2025 ICPC BAPC Preliminaries,,,,,https://2025.bapc.eu/prelims/scoreboard/,,,,,Yes
,bapc-prelims-2024,bapc-prelims-2025,bapc-2024,9009,2024 ICPC BAPC Preliminaries,2024-09-21,,,,https://chipcie.wisv.ch/archive/2024/dapc/scoreboard/merged.html,,,,,Yes
,bapc-prelims-2023,bapc-prelims-2024,bapc-2023,7599,2023 ICPC BAPC Preliminaries,2023-09-23,,,,https://2023.bapc.eu/static/prelim_scoreboard/index.html,,,,,Yes
,bapc-prelims-2022,bapc-prelims-2023,bapc-2022,5407,2022 ICPC BAPC Preliminaries,2022-10-01,,,,https://web.archive.org/web/20241212075750/https://2022.bapc.eu/preliminaries/scoreboard/,,,,,Yes
,bapc-prelims-2021,bapc-prelims-2022,bapc-2021,4930,2021 ICPC BAPC Preliminaries,2021-10-16,,,,https://web.archive.org/web/20250327100527/https://2021.bapc.eu/Prelim21.html,,,,,Yes
,bapc-prelims-2020,bapc-prelims-2021,bapc-2020,4512,2020 BAPC Preliminaries,2020-11-14,,,,https://2020.bapc.eu/scoreboard-preliminaries,,,,,Yes
,bapc-prelims-2019,bapc-prelims-2020,bapc-2019,4151,2019 BAPC Preliminaries,2019-09-21,,,,https://2019.bapc.eu/results.html#preliminaries-merged,,,,,Yes
,bapc-prelims-2018,bapc-prelims-2019,bapc-2018,3659,2018 BAPC Preliminaries,2018-09-29,,,,https://2018.bapc.eu/preliminaries.html,,,,,Yes
,bapc-prelims-2017,bapc-prelims-2018,bapc-2017,3279,2017 BAPC Preliminaries,2017-09-30,,,,https://2017.bapc.eu/scoreboard/preliminaries/,,,,,Yes
,bapc-prelims-2016,bapc-prelims-2017,bapc-2016,3117,2016 BAPC Preliminaries,2016-09-24,,,,https://web.archive.org/web/20210506030112/https://2016.bapc.eu/en/contest/preliminaries/,,,,,Yes
,bapc-prelims-2015,bapc-prelims-2016,bapc-2015,2782,2015 BAPC Preliminaries,,,,,,,,,,
,bapc-prelims-2014,bapc-prelims-2015,bapc-2014,2692,2014 BAPC Preliminaries,2014-09-27,,,,,,,,,
,bapc-prelims-2013,bapc-prelims-2014,bapc-2013,2022,2013 BAPC Preliminaries,2013-10-12,,,,,,,,,
,bapc-prelims-2012,bapc-prelims-2013,bapc-2012,1344,2012 BAPC Preliminaries,2012-10-06,,,,,,,,,
,bapc-prelims-2011,bapc-prelims-2012,bapc-2011,889,2011 BAPC Preliminaries,2011-10-01,,,,,,,,,
,bapc-prelims-2010,bapc-prelims-2011,bapc-2010,n/a,,,,,,,,,,,
,bapc-prelims-2009,bapc-prelims-2010,bapc-2009,n/a,,,,,,,,,,,
future,germany-2026,-,nwerc-2026,9583,2026 ICPC German Collegiate Programming Contest,2026-06-13,,,https://2026.gcpc.nwerc.eu/,,,,,,
,germany-2025,germany-2026,nwerc-2025,9375,2025 ICPC German Collegiate Programming Contest,,,,https://2025.gcpc.nwerc.eu/,https://2025.gcpc.nwerc.eu/results,,,,,Yes
,germany-2024,germany-2025,nwerc-2024,9010,2024 ICPC German Collegiate Programming Contest,,,,https://2024.gcpc.nwerc.eu/,https://2024.gcpc.nwerc.eu/results,,,,,Yes
,germany-2023,germany-2024,nwerc-2023,7601,2023 ICPC German Collegiate Programming Contest,,,,https://2023.gcpc.nwerc.eu/,https://2023.gcpc.nwerc.eu/results,,,,,Yes
,germany-2022,germany-2023,nwerc-2022,5405,2022 ICPC German Collegiate Programming Contest,,,,https://2022.gcpc.nwerc.eu/,https://2022.gcpc.nwerc.eu/results,,,,,Yes
,germany-2021,germany-2022,nwerc-2021,4928,2021 ICPC German Collegiate Programming Contest,,,,https://2021.gcpc.nwerc.eu/,https://2021.gcpc.nwerc.eu/,,,,,Yes
,germany-2020,germany-2021,nwerc-2020,4508,2020 German Collegiate Programming Contest,2020-11-21,,,https://2020.gcpc.nwerc.eu/,https://2020.gcpc.nwerc.eu/,,,,,Yes
,germany-2019,germany-2020,nwerc-2019,4148,2019 German Collegiate Programming Contest,2019-07-06,,,https://2019.gcpc.nwerc.eu/,https://2019.gcpc.nwerc.eu/,,,,,Yes
,germany-2018,germany-2019,nwerc-2018,3660,2018 German Collegiate Programming Contest,2018-06-16,,,https://2018.gcpc.nwerc.eu/,https://2018.gcpc.nwerc.eu/,,,,,Yes
,germany-2017,germany-2018,nwerc-2017,3277,2017 German Collegiate Programming Contest,2017-07-01,,,https://2017.gcpc.nwerc.eu/,https://2017.gcpc.nwerc.eu/,,,,,Yes
,germany-2016,germany-2017,nwerc-2016,3118,2016 German Collegiate Programming Contest,2016-06-04,,,https://2016.gcpc.nwerc.eu/,https://2016.gcpc.nwerc.eu/,,,,,Yes
,germany-2015,germany-2016,nwerc-2015,2784,2015 German Collegiate Programming Contest,2015-06-20,,,https://2015.gcpc.nwerc.eu/,https://2015.gcpc.nwerc.eu/,,,,,Yes
,germany-2014,germany-2015,nwerc-2014,2689,2014 German Collegiate Programming Contest,2014-05-24,,,https://2014.gcpc.nwerc.eu/,https://2014.gcpc.nwerc.eu/,,,,,Yes
,germany-2013,germany-2014,nwerc-2013,2020,2013 German Collegiate Programming Contest,2013-06-15,,,https://2013.gcpc.nwerc.eu/,https://2013.gcpc.nwerc.eu/,,,,,Yes
,germany-2012,germany-2013,nwerc-2012,1342,2012 German Collegiate Programming Contest,2012-06-30,,,https://2012.gcpc.nwerc.eu/,https://2012.gcpc.nwerc.eu/,,,,,Yes
,germany-2011,germany-2012,nwerc-2011,792,2011 German Collegiate Programming Contest,2011-07-02,,,https://2011.gcpc.nwerc.eu/,https://2011.gcpc.nwerc.eu/,,,,,Yes
,germany-2010,germany-2011,nwerc-2010,668,2010 German Collegiate Programming Contest,2010-06-12,,,https://2010.gcpc.nwerc.eu/,https://2010.gcpc.nwerc.eu/,,,,,Yes
future,ukiepc-2026,-,nwerc-2026,9584,2026 ICPC UK & Ireland Programming Contest,,,,https://ukiepc.info/2026/,,,,,,
,ukiepc-2025,ukiepc-2026,nwerc-2025,9376,2025 ICPC UK & Ireland Programming Contest,,,,https://ukiepc.info/2025/,https://ukiepc.info/2025/scoreboard/,,,,,Yes
,ukiepc-2024,ukiepc-2025,nwerc-2024,9007,2024 ICPC UK & Ireland Programming Contest,,,,https://ukiepc.info/2024/,https://ukiepc.info/2024/scoreboard/,,,,,Yes
,ukiepc-2023,ukiepc-2024,nwerc-2023,7597,2023 ICPC UK & Ireland Programming Contest,2023-10-21,,,https://ukiepc.info/2023/,https://ukiepc.info/2023/scoreboard/,,,,,Yes
,ukiepc-2022,ukiepc-2023,nwerc-2022,5404,2022 ICPC UK & Ireland Programming Contest,2022-10-29,,,https://ukiepc.info/2022/scoreboard/,https://ukiepc.info/2022/scoreboard/,,,,,Yes
,ukiepc-2021,ukiepc-2022,nwerc-2021,4927,2021 ICPC UK & Ireland Programming Contest,2021-10-30,,,https://ukiepc.info/2021/,https://ukiepc.info/2021/scoreboard/,,,,,Yes
,ukiepc-2020,ukiepc-2021,nwerc-2020,4509,2020 UK & Ireland Programming Contest,2020-12-12,,,http://ukiepc.info/2020/,https://ukiepc.info/2020/scoreboard/,,,,,Yes
,ukiepc-2019,ukiepc-2020,nwerc-2019,4149,2019 UK & Ireland Programming Contest,2019-10-19,,,http://ukiepc.info/2019/,https://ukiepc.info/2019/scoreboard/,,,,,Yes
,ukiepc-2018,ukiepc-2019,nwerc-2018,3657,2018 UK & Ireland Programming Contest,2018-10-20,,,http://ukiepc.info/2018/,https://ukiepc.info/2018/scoreboard/,,,,,Yes
,ukiepc-2017,ukiepc-2018,nwerc-2017,3275,2017 UK & Ireland Programming Contest,2017-10-21,,,http://ukiepc.info/2017/,https://ukiepc.info/2017/scoreboard/,,,,,Yes
,ukiepc-2016,ukiepc-2017,nwerc-2016,3119,2016 UK & Ireland Programming Contest,2016-10-29,,,https://ukiepc.info/2016/,https://ukiepc.info/2016/scoreboard/,,,,,Yes
,ukiepc-2015,ukiepc-2016,nwerc-2015,2783,2015 UK & Ireland Programming Contest,2015-10-24,,,http://ukiepc.info/2015/,https://ukiepc.info/2015/scoreboard/,,,,,Yes
,ukiepc-2014,ukiepc-2015,nwerc-2014,2690,2014 UK & Ireland Programming Contest,2014-10-04,,,http://ukiepc.info/2014/,https://ukiepc14.kattis.com/contests/s4a3c2c/standings,,,,,Yes
,ukiepc-2013,ukiepc-2014,nwerc-2013,2101,2013 UK & Ireland Programming Contest,2013-10-05,,,http://ukiepc.info/2013/,,,,,,
future,swerc-2026,-,euc-2027,9592,2026 ICPC Southwestern Europe Regional Contest,,,,https://swerc.eu/2026/,,,,,,
,swerc-2025,swerc-2026,euc-2026,9360,2025 ICPC Southwestern Europe Regional Contest,,,,https://swerc.eu/2025/,https://swerc.eu/2025/theme/scoreboard/,,,,,Yes
,swerc-2024,swerc-2025,euc-2025,8990,2024 ICPC Southwestern Europe Regional Contest,,,,https://swerc.eu/2024/,https://swerc.eu/2024/theme/scoreboard/,,,,,Yes
,swerc-2023,swerc-2024,euc-2024,7558,2023 ICPC Southwestern Europe Regional Contest,2024-01-28,,,https://swerc.eu/2023/,https://swerc.eu/2023/theme/scoreboard/domjudge.lip6.fr/public.html,,,,,Yes
,swerc-2022,swerc-2023,wf-2023,5408,2022 ICPC Southwestern Europe Regional Contest,2023-02-19,,,https://swerc.eu/2022/,https://swerc.eu/2022/theme/scoreboard/public/,,,,,Yes
,swerc-2021,swerc-2022,wf-2022,4900,2021 ICPC Southwestern Europe Regional Contest,2022-04-24,,,https://swerc.eu/2021/,https://swerc.eu/2021/theme/scoreboard/public/,,,,,Yes
,swerc-2020,swerc-2021,wf-2021,4513,2020-2021 Southwestern Europe Regional Contest,2021-03-07,,,https://swerc.eu/2020/,https://swerc.eu/2020/theme/scoreboard/index.html,,,,,Yes
,swerc-2019,swerc-2020,wf-2020,4127,2019-2020 Southwestern Europe Regional Contest,2020-01-26,,,https://swerc.eu/2019/,https://swerc.eu/2019/theme/scoreboard/public/,,,,,Yes
,swerc-2018,swerc-2019,wf-2019,3652,2018 Southwestern Europe Regional Contest,2018-12-02,,,https://swerc.eu/2018/,https://swerc.eu/2018/theme/scoreboard/public/,,,,,Yes
,swerc-2017,swerc-2018,wf-2018,3280,2017 Southwestern Europe Regional Contest,2017-11-26,,,https://swerc.eu/2017/,https://swerc.eu/2017/theme/results/official/public/,,,,,Yes
,swerc-2016,swerc-2017,wf-2017,3121,2016 Southwestern Europe Regional Contest,2016-11-20,,,https://web.archive.org/web/20180211101200/http://swerc.up.pt/2016/,https://web.archive.org/web/20171213122047/http://swerc.up.pt/2016/reports/ranking.html,,,,,Yes
,swerc-2015,swerc-2016,wf-2016,2769,2015 Southwestern Europe Regional Contest,2015-11-22,,,https://web.archive.org/web/20180205225559/http://swerc.up.pt/2015/,https://swerc.eu/2023/theme/cached/2015/,,,,,Yes
,swerc-2014,swerc-2015,wf-2015,2670,2014 Southwestern Europe Regional Contest,2014-11-23,,,https://web.archive.org/web/20171108204001/http://swerc.up.pt/2014/,https://swerc.eu/2023/theme/cached/2014/,,,,,Yes
,swerc-2013,swerc-2014,wf-2014,2023,2013 Southwestern Europe Regional Contest,2013-11-17,,,https://web.archive.org/web/20190210153149/http://users.dsic.upv.es/swerc/index.php,https://swerc.eu/2023/theme/cached/2013/,,,,,Yes
,swerc-2012,swerc-2013,wf-2013,1345,2012 Southwestern Europe Regional Contest,2012-11-18,,,https://web.archive.org/web/20190105190437/http://users.dsic.upv.es/swerc_12/problems.php,https://swerc.eu/2023/theme/cached/2012/,,,,,Yes
,swerc-2011,swerc-2012,wf-2012,787,2011 Southwestern Europe Regional Contest,2011-11-20,,,https://web.archive.org/web/20121128040137/http://pc.fdi.ucm.es/swerc/problems.php,https://swerc.eu/2023/theme/cached/2011/,,,,,Yes
,swerc-2010,swerc-2011,wf-2011,633,2010 Southwestern Europe Regional Contest,2010-11-21,,,https://web.archive.org/web/20190908081634/http://pc.fdi.ucm.es/swerc/swerc10/problems.php,https://swerc.eu/2023/theme/cached/2010/,,,,,Yes
,swerc-2009,swerc-2010,wf-2010,542,2009 Southwestern Europe Regional Contest,2009-11-01,,,https://web.archive.org/web/20200113031403/http://pc.fdi.ucm.es/swerc/swerc09/problems.php,https://swerc.eu/2023/theme/cached/2009/,,,,,Yes
,swerc-2008,swerc-2009,wf-2009,22,2008 Southwestern Europe Contest,2008-11-23,,,http://icpc.informatik.uni-erlangen.de/swerc2008/results.php,https://swerc.eu/2023/theme/cached/2008/,,,,,Yes
,swerc-2007,swerc-2008,wf-2008,1130,2007 ACM Southwestern Europe Programming Contest,2007-11-18,,,http://ctp.di.fct.unl.pt/~amd/cpn/2007swerc/official/,https://swerc.eu/2023/theme/cached/2007/,,,,,Yes
,swerc-2006,swerc-2007,wf-2007,1170,2006 ACM Southwestern Europe Programming Contest,2006-11-19,,,https://web.archive.org/web/20201008081619/https://sites.google.com/site/swerc2006/swerc2006results,https://swerc.eu/2023/theme/cached/2006/,,,,,Yes
